simulation_number,Target_Effluent_S_O2 (mg/L),Target_Wastage_S_O2 (mg/L),Target_Effluent_S_N2 (mg/L),Target_Wastage_S_N2 (mg/L),Target_Effluent_S_NH4 (mg/L),Target_Wastage_S_NH4 (mg/L),Target_Effluent_S_NO3 (mg/L),Target_Wastage_S_NO3 (mg/L),Target_Effluent_S_PO4 (mg/L),Target_Wastage_S_PO4 (mg/L),Target_Effluent_S_F (mg/L),Target_Wastage_S_F (mg/L),Target_Effluent_S_A (mg/L),Target_Wastage_S_A (mg/L),Target_Effluent_S_I (mg/L),Target_Wastage_S_I (mg/L),Target_Effluent_S_ALK (mg/L),Target_Wastage_S_ALK (mg/L),Target_Effluent_X_I (mg/L),Target_Wastage_X_I (mg/L),Target_Effluent_X_S (mg/L),Target_Wastage_X_S (mg/L),Target_Effluent_X_H (mg/L),Target_Wastage_X_H (mg/L),Target_Effluent_X_PAO (mg/L),Target_Wastage_X_PAO (mg/L),Target_Effluent_X_PP (mg/L),Target_Wastage_X_PP (mg/L),Target_Effluent_X_PHA (mg/L),Target_Wastage_X_PHA (mg/L),Target_Effluent_X_AUT (mg/L),Target_Wastage_X_AUT (mg/L),Target_Effluent_X_MeOH (mg/L),Target_Wastage_X_MeOH (mg/L),Target_Effluent_X_MeP (mg/L),Target_Wastage_X_MeP (mg/L),Target_Effluent_COD (mg/L),Target_Wastage_COD (mg/L),Target_Effluent_BOD (mg/L),Target_Wastage_BOD (mg/L),Target_Effluent_TN (mg/L),Target_Wastage_TN (mg/L),Target_Effluent_TKN (mg/L),Target_Wastage_TKN (mg/L),Target_Effluent_TP (mg/L),Target_Wastage_TP (mg/L),Target_Effluent_TSS (mg/L),Target_Wastage_TSS (mg/L),Target_Effluent_VSS (mg/L),Target_Wastage_VSS (mg/L),Target_Effluent_H2O (mg/L),Target_Wastage_H2O (mg/L)
1530,7.561730472708197,7.561730472708195,3.448922986512901,3.4489229865129007,18.88394529576669,18.883945295766683,120.21428427138507,120.21428427138505,142.96065298591753,142.96065298591748,2.3208263204575696,2.3208263204575688,0.022267152054587066,0.02226715205458706,200.00000000398114,200.00000000398114,0.13690947379198054,0.1369094737919805,12.847450040706539,8153.111323969417,0.020262782423445886,12.858950243688964,1.3791664221755278,875.2318427898159,0.08917262818144094,56.589779474576375,0.030801213432022773,19.54673660757145,2.6164369465939307e-05,0.016604152287136503,0.107920573698265,68.48740012381563,4.524561691819028e-05,0.028713289445556418,0.4750389739866812,301.4641524867628,216.78709208804798,9368.638994230094,2.5849362541147403,575.962220747178,141.5359520426002,374.7660704131157,21.32166777121516,254.55178614173064,143.27242544278906,326.1093832495039,11.643856682617146,7389.299781118433,9.615205417711511,6101.898814554532,996811.1692442938,990706.4849346848
1531,6.086991724173806,6.086991724173809,4.0327828415186575,4.032782841518658,17.216737293531388,17.216737293531395,119.0297382522272,119.02973825222723,142.07644242241352,142.07644242241355,2.455585848451144,2.4555858484511455,0.007304596598883256,0.007304596598883259,200.00000004759625,200.00000004759633,0.1352564605674749,0.13525646056747498,746.3596006878627,13095.439611048936,1.5189427705839964,26.650991434276264,102.92094370187385,1805.8252372152733,5.835938862237467,102.39592935331714,1.99538980585842,35.01061241664086,0.0008825455317666235,0.01548492402938126,7.922230064074027,139.00147501727565,0.0026348809931922485,0.04623096547140168,27.805437442058913,487.8672781132523,1067.0214291248103,15371.791619485753,68.76236161097239,1177.2692493486513,161.47563073024165,544.6005599110487,42.44589247801447,425.57082165882133,159.6192699921252,449.4722293508714,700.1641413823427,12284.905590876126,578.501079641985,10150.235819833037,996256.5589218287,986716.1297616548
1532,7.829566136464183,7.829566136464179,3.631583607883691,3.6315836078836905,18.979227091936274,18.97922709193627,120.16461182749748,120.16461182749744,143.19737597198244,143.1973759719824,1.5277976753228117,1.5277976753228109,0.011729641504122543,0.011729641504122536,199.9999990158883,199.99999901588825,0.19274333848904032,0.19274333848904024,13.664567830767247,7450.745779338612,0.021658081446291833,11.809291074774524,1.433631894211707,781.702496355008,0.08880768783408592,48.42330277088212,0.03049318887432873,16.62672402945824,2.0584888911942993e-05,0.011224121836731498,0.11178077659812373,60.94961507485848,6.85765770606063e-05,0.037392082118615215,0.5048135851512177,275.2547856251549,216.8599931884616,8555.181235068687,2.0424281885292555,512.8780865721264,141.57822594483056,353.05223906366786,21.41361411733311,232.88762723617043,143.51636939475173,308.81661636816364,12.338707344846545,6727.806748861369,10.193708515314935,5558.224133900478,996809.8156906994,991249.9048212572
1533,3.68333138760122,3.6833313876012195,33.623811419691684,33.623811419691684,2.9416526195774244,2.9416526195774235,104.43188544342601,104.43188544342598,142.78709737020205,142.787097370202,1.507658084436788,1.507658084436788,0.0036824991114771067,0.0036824991114771063,199.99999999999994,199.99999999999997,0.2002904138702482,0.2002904138702482,346.67250687230955,14012.261852085247,0.6573205453472669,26.568439722143633,44.31762469070942,1791.2875971367098,2.2360331145443726,90.378904844825,0.7530658310185084,30.43839764304187,0.000149763602343327,0.006053340747667711,3.922430279058624,158.5419064885971,0.001799828475257963,0.07274781640945878,12.872054896687656,520.2795151368559,599.3174058491198,16280.556094201818,30.066699127446228,1172.5590988163153,119.91183693069847,533.5413310290364,15.479951487272478,429.1094455856104,150.68164536332415,461.28493360502273,321.22854487214295,12983.834587063733,265.756093785782,10741.676657633861,996614.9464007326,986167.9690166012
1534,7.652013199346739,7.652013199346739,11.03896849125304,11.038968491253035,14.995288184729256,14.995288184729256,116.28956630387174,116.28956630387172,143.01866375811997,143.01866375811994,1.718330529254259,1.7183305292542592,0.005275665388419556,0.005275665388419555,200.00000000000009,200.00000000000006,0.18308469390584556,0.18308469390584553,65.78722467442853,11256.950866567386,0.10929050097994175,18.700861843651836,7.27154372260363,1244.2447726672842,0.4384035033672254,75.01588221054946,0.15044490784760967,25.742854241791466,4.9040979526168535e-05,0.008391475696177207,0.5861593075080015,100.2985998763799,0.00031721075283845933,0.05427840856206806,2.43356575160932,416.4110924575224,275.9162769445096,12896.94298083559,6.000142560395274,816.4652525327697,135.2372479753499,458.5926040423674,18.947681671478172,342.3030377384956,144.51097041339844,395.4464200142463,59.80800202698183,10233.837094924465,49.416041378063,8455.653093226461,996784.4419380378,988369.1016469317
1535,7.524227901778695,7.524227901778698,4.020691417357496,4.020691417357497,20.177195461045013,20.177195461045017,120.9841129280415,120.98411292804155,143.98717038170065,143.9871703817007,3.1588208977222307,3.158820897722232,0.003984837116807811,0.0039848371168078114,199.99999990144147,199.99999990144156,0.11433240384174953,0.1143324038417496,775.8304799783309,16321.271546544636,0.8061639414724528,16.959401492156008,55.68882207126659,1171.5347754289526,4.813807805350837,101.26885497744495,1.613456101313745,33.94253749698822,0.0001261544989421403,0.0026539326401696125,4.540690280422446,95.52323734123019,0.002226373747607342,0.04683658535794129,28.438257455372565,598.2602310915227,1044.8428958676227,17909.72327535334,39.591481290372236,787.453500673707,163.35796158325087,566.1427607479457,42.37384865520941,445.15864781990405,160.53992653699765,491.5772462714993,674.6606694849452,14192.945846552637,556.7255582789811,11711.925798309314,996247.9952771603,984996.1815953024
1536,7.726769406318817,7.726769406318813,12.725550090553593,12.725550090553586,11.448429154205016,11.44842915420501,113.38606127114807,113.38606127114801,141.61798067243123,141.61798067243114,0.7486229730772589,0.7486229730772586,0.0026597060513373623,0.002659706051337361,199.9999999994826,199.99999999948253,0.4018776608679582,0.40187766086795795,724.5776909205385,11818.256059740617,1.943876570957853,31.705683671994027,128.12737670226835,2089.8271711988336,5.2272136716746065,85.25869678977223,1.7638307078807833,28.769037762238643,0.00045497831325704653,0.007420943640797703,10.048960347456033,163.90400644206352,0.007849445503858873,0.12802872356410602,27.225167786604924,444.0572877184872,1070.6768558698197,14389.71032146553,82.92446937817706,1344.2958522565198,151.46450654628723,528.2195888663791,38.078445275139174,414.8335275952312,159.11392621093867,426.87174592973867,706.8762802378543,11529.536428032368,585.5611905200974,9550.821361089895,996276.7081163109,987408.7782109228
1537,7.740577159802286,7.740577159802287,8.71758665378403,8.717586653784032,14.051443725494295,14.051443725494302,116.02362355838474,116.02362355838477,141.95138049543158,141.9513804954316,1.6776382071821285,1.6776382071821287,0.004299816508355233,0.004299816508355234,200.00000000000006,200.0000000000001,0.17909866215688772,0.17909866215688777,14.262160497116575,12352.951154092143,0.033470993849056004,28.99038698799518,2.272441852723582,1968.2405911000878,0.10252745564523778,88.80258021180798,0.034542095990003456,29.918105648210968,9.330249940776172e-06,0.008081252612265917,0.17703185854099787,153.33342390286668,6.809493448810168e-05,0.05897938112130254,0.533862574622213,462.39686537249054,218.52958001181594,14794.008155571204,2.6714323020755546,1270.5113045824703,132.59061856147449,535.0703966564906,16.56699500308974,419.0467730981058,142.30633681007438,434.8775088083262,13.663864378672187,11834.74616486062,11.310313959171078,9796.254635006631,996833.1552486687,987124.3725545874
1538,7.747829869118166,7.747829869118166,6.107222367830417,6.107222367830416,19.403122963923597,19.403122963923597,120.10538195104157,120.1053819510416,144.23601795513008,144.2360179551301,3.338704838912092,3.338704838912093,0.00424108176214148,0.004241081762141482,200.00000000000534,200.00000000000537,0.11042331023302529,0.11042331023302529,403.2679965493144,14614.79852195089,0.38811097290123997,14.065494216366194,26.75541452842279,969.6405270195044,2.298042360937151,83.28314269267297,0.7881466612063123,28.56315095133013,8.295392741139786e-05,0.0030063256843984748,2.188487270264364,79.3127666872933,0.0011144262407028307,0.040387819303324864,14.759647648708478,534.9030383929369,638.241080556447,15964.44640481309,20.32495803044042,652.1262827916873,151.87648652120862,513.7238068157681,31.77110457016705,393.6184248647264,152.75019966336643,451.6211073956714,348.1625338353742,12617.726495620058,287.34668900098654,10413.705033956383,996520.2033849666,986296.7931309987
1539,7.766944109890835,7.766944109890829,3.414814518505765,3.414814518505762,16.436239885810604,16.43623988581059,118.57960926314395,118.5796092631439,141.45977687179052,141.45977687179044,1.8805290178971854,1.8805290178971843,0.004979481650967491,0.0049794816509674865,200.00000000001177,200.0000000000116,0.16542492783282195,0.16542492783282187,285.99048234163354,15349.999813705532,0.6871959842555855,36.88394852840463,46.832260235060836,2513.6332510004695,2.3628375344400223,126.82084877966169,0.801644338300639,43.02674810301388,0.0002888790713314013,0.015505039380378383,3.54770454612999,190.41635118865602,0.001257601415652402,0.0674993843778344,10.720321775582422,575.3930547292828,541.3062780201512,18419.655226741663,31.636795310634646,1626.836038644363,146.51155866778862,643.7085508025534,27.93194940464469,525.1289415394097,148.4035348133125,513.1623565228749,275.78395660770525,14802.183792586244,228.03954426435058,12239.59249732591,996612.0400938253,984692.8696305089
1540,7.904959269161444,7.904959269161445,3.6910665121464965,3.691066512146497,21.57177634544519,21.57177634544519,121.89537626988708,121.89537626988708,145.04965377500017,145.04965377500014,2.957612780023092,2.957612780023092,0.007907146264707444,0.007907146264707442,200.0001895135141,200.00018951351413,0.11456674723372404,0.11456674723372402,7.156159655284239,3683.7093356049168,0.00486038423692659,2.5019345082627713,0.33569767124968153,172.80394863886866,0.033270409027219755,17.126297097419286,0.011292195145460577,5.812777618242424,1.313157184663677e-06,0.0006759616349099078,0.02828731972116557,14.56119884904382,2.0224390225328025e-05,0.010410720088524707,0.26030098365348014,133.99270135671424,210.5239861924783,4093.669100099948,2.3541980928535446,119.45068058749287,145.7270083803431,233.64454810727017,23.831632110456052,111.7491718373831,145.22353646345056,219.36256765134377,6.025035914111781,3101.451352860701,4.974521941021236,2560.68810605422,996794.2936310375,994205.3336434171
1541,6.596207500841434,6.596207500841433,8.513127096158138,8.513127096158138,17.90574672194082,17.905746721940815,118.6773894783419,118.67738947834187,144.08547170741383,144.08547170741377,2.4222154645151384,2.4222154645151384,0.004769800208199832,0.00476980020819983,200.00000024293539,200.00000024293536,0.13410079350134482,0.1341007935013448,18.52141490176372,10094.650839791191,0.01995588678479111,10.876475169922708,1.3617989107313035,742.2156779464738,0.10698663664551893,58.31048800474137,0.036455058150163124,19.868950904778753,5.769432110272496e-06,0.0031444899326527435,0.1115734970677192,60.810445737913845,6.290042955633794e-05,0.03428236327580183,0.6789938069716319,370.0692112407948,222.54872111008387,11169.294056647834,2.6472197358118956,496.1175012995339,139.13765433326532,401.27744128750726,20.460264854923413,282.6000518091654,144.502617490642,358.2632484520887,16.124984444322546,8788.534171166371,13.31284770396248,7255.846811250895,996805.1857207685,989504.4824060866
1542,6.612953754326199,6.612953754326192,7.613581733938337,7.613581733938329,18.324468151886073,18.32446815188605,119.15021625864757,119.15021625864742,143.95896290940297,143.9589629094028,3.2079405387686224,3.207940538768619,0.004788932492104303,0.004788932492104298,200.00000000046097,200.00000000046072,0.11349640513593992,0.11349640513593977,896.4288584798526,12677.09673419295,0.9513816941806089,13.45422746510009,65.49811198702696,926.2596732713345,5.447622911431818,77.03906669932331,1.8679483232732592,26.41610805431343,0.00020785496918285885,0.002939438557881968,5.383481098436241,76.13198750351187,0.002554328429810238,0.036122742244751156,32.86582107885964,464.781102397704,1176.922393497619,13973.197358042496,46.10658238941719,621.7565542068244,162.8806001838482,469.21117733235604,43.73038392520067,350.06096107370865,163.10916286322183,414.3552338239946,780.6243890956794,11039.415788574393,644.2005535042812,9110.140370584646,996167.1236731872,987630.0223105191
1543,7.7665075922765,7.766507592276504,4.154462798689446,4.1544627986894485,17.070711506680258,17.07071150668027,118.89724758474527,118.89724758474534,142.10419976155006,142.10419976155018,2.4574127841322975,2.4574127841322997,0.005543298677371465,0.005543298677371469,199.9999999996642,199.99999999966434,0.13504685204231667,0.13504685204231678,699.9511593659314,12144.058109307345,1.4439774524649949,25.052813837967904,98.12549684607156,1702.4641216150376,5.389112028080565,93.50036606248752,1.8254022881673446,31.67048323835635,0.0008117315270586994,0.014083432396465343,7.550302067399625,130.9967214460868,0.002480724274431923,0.0430402312200769,26.0897941159041,452.6544053308208,1014.9238155739491,14298.549171783796,65.53766041720581,1108.1966869259481,159.87300752627198,516.8122408532646,40.97575994152672,397.91499326851937,158.54759143126302,426.9930414123249,657.9847297314666,11415.946221353946,543.8294432871201,9435.36741451178,996289.9830445725,987432.7001199013
1544,7.841391389215319,7.84139138921532,7.325238449043275,7.325238449043273,18.529198183924848,18.52919818392485,119.30145746758936,119.30145746758933,144.13324472376678,144.1332447237668,2.9102280369536446,2.9102280369536446,0.006548240903766167,0.006548240903766167,200.00000002353406,200.00000002353408,0.11793913013625766,0.11793913013625765,949.625641832904,13277.440029365282,1.0077453252656334,14.090055629986923,69.01944069014554,965.0134160814825,5.37938066465394,75.21322195155891,1.8394810546876175,25.719186922572593,0.00046073690073661556,0.006441913844110852,5.626636567758463,78.67029522418072,0.002823919133956313,0.03948336617839515,34.811241559068414,486.7225059931653,1233.5760821190197,14613.350236467726,48.02165742974107,644.2782702847663,164.5525671971059,484.3531506333688,45.25110972951656,365.0516931657795,164.25799539965786,425.13492679647675,825.7448969305101,11545.368896513484,681.776900575895,9532.442587934895,996127.008922757,987204.1280074492
1545,3.659478229820077,3.659478229820075,11.458759625191961,11.458759625191954,14.243743830270459,14.243743830270448,107.32542318436168,107.32542318436161,139.8028920977964,139.80289209779627,0.23297356696576654,0.23297356696576638,0.0029592412161184114,0.0029592412161184097,199.9999999999892,199.99999999998906,8.811655595509091,8.811655595509086,804.0161808612743,11113.298149138314,3.53749809897114,48.896119271832696,194.27509286617519,2685.315397086344,7.35973176952999,101.72791966059272,2.4742424288012645,34.19955276902684,0.01345078669040911,0.18591989364051084,13.887041161741255,191.94990413559233,0.07942234348673693,1.097794054251345,30.589843394528607,422.81991093099856,1223.3249283525531,14341.609341994488,124.35187146972733,1716.6513539726918,154.88451036864657,556.3274894370575,47.559087184284905,449.002066252696,160.9477972050642,432.0428027904839,838.2920422278139,11587.067055476546,694.9601975391239,9605.90105134828,996166.4985336764,987432.7959911596
1546,7.7089031657859755,7.708903165785972,5.875256409356827,5.875256409356824,18.951054977842922,18.951054977842915,119.84314045477353,119.84314045477349,143.84340062238886,143.8434006223888,2.757698350347798,2.7576983503477974,0.008328285610003103,0.008328285610003101,199.99993501514905,199.999935015149,0.12191469604011368,0.12191469604011361,15.860216845231628,9518.44687887178,0.01831045633066893,10.988948487408173,1.253133910707126,752.0633972141908,0.09629355301215048,57.79019783071616,0.03315216319188578,19.89614059763157,7.2615442090189545e-06,0.004357987251158322,0.10121462924180043,60.74356241178553,4.8861865115194805e-05,0.02932425653697219,0.5823194413575045,349.47672678019734,220.0951383071744,10602.803304454239,2.81585619210725,501.67392132743794,141.29640743494352,392.62722227217876,21.453266980169985,272.78408181740525,144.21152116337962,348.24685679565675,13.903766725381969,8344.29101967556,11.477172996668227,6887.98031921314,996803.1981210056,989877.4306832262
